Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283820,1599439747,905,10.820486,-1.4328613,-2.4106445,-1,9.184122,-1.8925781,-1.4377441,1,10.406449
283820,1599463431,905,5.7730746,0.5076904,2.3730469,-1,4.3927484,1.8564453,-2.1879883,1,10.582207
283820,1599489717,905,8.9302225,1.222168,1.7949219,1,7.342234,1.7072754,2.911621,-1,9.454803
283820,1599433946,905,11.753438,-0.96777344,-1.8898926,1,4.893797,-1.6362305,-0.57702637,-1,10.602489
283820,1598885574,905,9.213588,-2.3330078,1.8601074,1,7.1677685,-1.6210938,0.86291504,-1,9.765762
283820,1599474827,905,6.1807294,1.2685547,0.5093994,-1,6.112663,0.9152832,2.177246,1,9.364453
283820,1600214754,905,11.290333,0.36120605,2.409668,1,4.575259,0.5838623,0.87609863,-1,10.104013
283820,1600663712,905,16.369034,-0.68603516,-0.48590088,1,4.0960712,0.27874756,-0.011720657,-1,9.070632
283820,1599463594,905,7.9821186,-1.1333008,-0.48492432,1,7.3463,-1.1201172,0.9741211,-1,10.210507
283820,1600428585,905,6.976268,0.18243408,-1.5725098,1,4.154192,1.5466309,-3.0634766,-1,10.78057
283820,1600543991,905,6.073692,-1.8747559,-2.915039,1,5.4907737,-1.2355957,-1.239502,-1,9.371031
283820,1599313733,905,6.81261,1.7077637,1.7299805,-1,3.8214593,2.1225586,-0.45446777,1,9.308121
283820,1599944450,905,8.498421,-0.20089722,1.6616211,-1,3.946528,-0.85266113,0.013782501,1,9.329913
283820,1599717903,905,9.836425,1.6713867,-0.6241455,1,7.954067,1.3227539,0.51220703,-1,10.013479
283820,1599024609,905,10.749834,-1.159668,-1.4648438,1,3.704049,-0.9851074,0.5074463,-1,10.584718
283820,1600458394,905,12.429759,-0.25976562,-0.42590332,-1,5.5675125,-0.10081482,0.77612305,1,9.503671
283820,1600067114,905,9.933453,-0.6040039,2.3876953,1,4.380403,-1.3979492,1.1203613,-1,9.484958
283820,1599915274,905,6.947218,-0.9770508,-3.0297852,-1,5.4820504,-0.0021295547,-1.456543,1,10.750077
283820,1598977891,905,12.569446,-1.0419922,-0.094451904,-1,3.671562,-1.2680664,-1.5991211,1,9.414179
283820,1600356260,905,9.161891,-1.7099609,-2.71875,1,8.416848,-2.1923828,2.555664,-1,9.507
283820,1600177494,905,8.601807,0.62561035,2.5483398,-1,7.3969994,0.22802734,-2.5825195,1,9.261752
283820,1600279172,905,9.408007,-0.07284546,0.33361816,-1,4.799069,-0.385437,-1.4296875,1,10.58642
283820,1599516467,905,10.056584,0.23043823,-0.2946167,1,3.9938931,-0.5687256,0.94177246,-1,9.003529
283820,1600418165,905,4.5017796,0.033607483,-2.9726562,1,3.8519607,-1.8876953,-2.2451172,-1,9.753526
283820,1599833772,905,6.14623,-0.02376175,2.6733398,-1,4.8758,-1.4956055,1.9890137,1,9.542716
283820,1600516465,905,15.31563,-1.3981934,2.1635742,-1,3.2136238,-2.3188477,3.0581055,1,9.03471
283820,1599648639,905,8.572841,-1.1057129,2.4472656,-1,4.7085176,-0.32086182,0.7495117,1,10.824914
283820,1600541733,905,10.697491,-1.8518066,2.1860352,1,5.2307143,-1.5588379,-2.7949219,-1,9.3332405
283820,1600175564,905,14.08812,1.595459,2.2348633,-1,6.6969123,2.1987305,1.4851074,1,9.275382
283820,1599209042,905,5.505591,-0.038337708,-2.7387695,-1,3.0227737,-1.5830078,1.6794434,1,9.5519705
283820,1599308907,905,8.755589,0.6569824,2.8583984,1,6.6729116,-0.35699463,-2.7832031,-1,9.416941
283820,1600066353,905,16.791676,1.2189941,-1.753418,-1,10.790855,0.72314453,-1.1933594,1,10.044305
283820,1599793860,905,30.256203,-1.5510254,2.131836,-1,9.220245,-2.097168,2.4702148,1,10.816157
283820,1600160029,905,12.62864,-1.9685059,-1.3146973,-1,5.8643985,-1.3637695,-2.2705078,1,9.520986
283820,1600434508,905,9.01035,0.27911377,2.6894531,1,5.2487764,0.97509766,-2.4072266,-1,9.111495
283820,1599142111,905,9.837267,0.67736816,-0.32659912,1,4.898962,1.3618164,1.138916,-1,10.477256
283820,1599810211,905,9.056592,1.376709,0.16558838,-1,7.421161,0.48413086,-0.5689697,1,9.587134
283820,1599595299,905,6.870427,1.0004883,-1.267334,1,6.8313193,-0.19491577,-0.7557373,-1,9.35471
283820,1599461564,905,19.400726,-0.95166016,3.090332,1,3.5351634,-2.0922852,-2.6552734,-1,10.896424
