Run,Event,Lumi,pt,phi,eta,Q,MET,phiMET,Mt
279823,48974372,88,47.752876,-1.3044434,-1.7351074,-1,47.73495,2.6777344,87.17748
279823,48050698,88,163.57692,2.338379,-2.1640625,-1,21.77988,-1.1730957,117.34076
279823,48872969,88,39.350178,0.51171875,1.6816406,-1,62.517628,2.3808594,79.78961
279823,48620075,88,60.826904,-2.4501953,-0.9605713,-1,34.706875,0.071380615,87.5132
279823,49077742,88,41.019978,2.230957,-0.43530273,-1,53.504284,-1.0407715,93.497925
279823,49638462,88,31.141115,0.3965454,1.6162109,-1,44.15238,2.28125,59.99184
279823,47716208,88,235.0892,1.6694336,0.7158203,-1,94.25687,-0.17953491,237.6701
279823,49292736,88,35.34744,2.2973633,0.8913574,-1,29.449085,-2.6225586,40.65626
279823,47708782,88,38.047215,0.7935791,0.23501587,-1,47.419025,-2.8173828,82.622154
279823,47884491,88,33.39779,-2.3979492,-2.0844727,-1,18.503656,-0.16043091,44.72469
279823,49001055,88,45.19064,2.5966797,-1.7705078,-1,79.212585,-0.8594971,118.18344
279823,48848257,88,61.513096,2.8735352,2.0332031,-1,69.05952,-0.5543213,129.02136
279823,49448352,88,31.287636,1.9294434,0.6002197,-1,72.957436,-0.2531128,84.77761
279823,48804010,88,48.15222,0.5296631,2.0151367,-1,44.690773,-2.7836914,92.436516
279823,49636416,88,44.04001,-2.8125,-2.0893555,-1,23.45002,-0.20211792,62.01872
279823,48935227,88,40.671745,2.9487305,0.003124237,-1,56.700333,-0.8609619,90.73469
279823,48474832,88,34.141403,0.4720459,-1.3415527,-1,47.267372,-3.1171875,78.33958
279823,48629166,88,32.261574,0.89404297,0.93566895,-1,40.993862,-3.0395508,67.10438
279823,49654372,88,62.00269,-1.3105469,-1.1806641,-1,51.2586,1.6171875,112.10657
279823,48469445,88,44.00262,2.3789062,0.6795654,-1,27.810799,-0.18322754,67.048195
279823,48671701,88,69.87819,2.489746,-1.9934082,-1,12.038941,-0.3883667,57.506287
279823,48608160,88,59.904377,-0.7290039,1.6333008,-1,41.38747,-3.0141602,90.59313
279823,49607472,88,47.185604,-2.003418,2.097168,-1,35.369457,2.0981445,72.47254
279823,49059220,88,48.978176,0.26379395,0.98657227,-1,27.24553,2.0229492,56.29042
279823,48829252,88,87.26993,1.2626953,1.4492188,-1,17.33377,2.5371094,46.279793
279823,47698973,88,33.624844,-1.8022461,1.6196289,-1,39.37632,2.0683594,67.992966
